 23741.04791667,  1.833934E+04, -9.649415E-05,   5.511992,   1.517466,  90.000000
 23741.04861111,  1.859674E+04, -9.590012E-05,   5.658137,   1.543876,  90.000000
 23741.04930556,  1.885300E+04, -9.530193E-05,   5.796203,   1.569747,  90.000000
 23741.05000000,  1.910815E+04, -9.469979E-05,   5.926469,   1.595098,  90.000000
 23741.05069444,  1.936220E+04, -9.409392E-05,   6.049199,   1.619947,  90.000000
 23741.05138889,  1.961515E+04, -9.348451E-05,   6.164645,   1.644310,  90.000000
 23741.05208333,  1.986702E+04, -9.287176E-05,   6.273049,   1.668203,  90.000000
 23741.05277778,  2.011781E+04, -9.225584E-05,   6.374640,   1.691643,  90.000000
 23741.05555556,  2.111049E+04, -8.976347E-05,   6.717135,   1.781142,  90.000000
 23741.05833333,  2.208686E+04, -8.723154E-05,   6.966584,   1.864439,  90.000000
 23741.06111111,  2.304756E+04, -8.466690E-05,   7.133610,   1.942241,  90.000000
 23741.06388889,  2.399323E+04, -8.207493E-05,   7.227218,   2.015148,  90.000000
 23741.06666667,  2.492444E+04, -7.945994E-05,   7.255095,   2.083673,  90.000000
 23741.06944444,  2.584175E+04, -7.682535E-05,   7.223849,   2.148257,  90.000000
 23741.07222222,  2.674569E+04, -7.417400E-05,   7.139191,   2.209279,  90.000000
 23741.07500000,  2.763674E+04, -7.150819E-05,   7.006088,   2.267073,  90.000000
 23741.07777778,  2.851538E+04, -6.882988E-05,   6.828884,   2.321926,  90.000000
 23741.08055556,  2.938205E+04, -6.614069E-05,   6.611391,   2.374093,  90.000000
 23741.08333333,  3.023715E+04, -6.344203E-05,   6.356976,   2.423798,  90.000000
 23741.08611111,  3.108108E+04, -6.073513E-05,   6.068621,   2.471241,  90.000000
 23741.08888889,  3.191421E+04, -5.802104E-05,   5.748980,   2.516599,  90.000000
 23741.09166667,  3.273689E+04, -5.530073E-05,   5.400425,   2.560028,  90.000000
 23741.09444444,  3.354945E+04, -5.257503E-05,   5.025078,   2.601672,  90.000000
 23741.09722222,  3.435220E+04, -4.984472E-05,   4.624851,   2.641657,  90.000000
 23741.10000000,  3.514544E+04, -4.711050E-05,   4.201467,   2.680098,  90.000000
 23741.10277778,  3.592944E+04, -4.437303E-05,   3.756486,   2.717099,  90.000000
 23741.10555556,  3.670448E+04, -4.163291E-05,   3.291321,   2.752755,  90.000000
 23741.10833333,  3.747080E+04, -3.889071E-05,   2.807261,   2.787151,  90.000000
 23741.11111111,  3.822865E+04, -3.614697E-05,   2.305478,   2.820365,  90.000000
 23741.11388889,  3.897826E+04, -3.340218E-05,   1.787047,   2.852470,  90.000000
 23741.11666667,  3.971984E+04, -3.065685E-05,   1.252950,   2.883530,  90.000000
 23741.11944444,  4.045359E+04, -2.791143E-05,   0.704089,   2.913606,  90.000000
 23741.12222222,  4.117973E+04, -2.516636E-05,   0.141296,   2.942753,  90.000000
 23741.12500000,  4.189843E+04, -2.242209E-05, 359.565337,   2.971022,  90.000000
 23741.12777778,  4.260988E+04, -1.967903E-05, 358.976919,   2.998461,  90.000000
 23741.13055556,  4.331425E+04, -1.693757E-05, 358.376696,   3.025113,  90.000000
 23741.13333333,  4.401171E+04, -1.419813E-05, 357.765276,   3.051018,  90.000000
 23741.13611111,  4.470240E+04, -1.146107E-05, 357.143221,   3.076215,  90.000000
 23741.13888889,  4.538649E+04, -8.726776E-06, 356.511057,   3.100737,  90.000000
 23741.14166667,  4.606413E+04, -5.995614E-06, 355.869270,   3.124618,  90.000000
 23741.14444444,  4.673543E+04, -3.267939E-06, 355.218317,   3.147888,  90.000000
 23741.14722222,  4.740056E+04, -5.441019E-07, 354.558622,   3.170575,  90.000000
 23741.15000000,  4.805962E+04,  2.175553E-06, 353.890582,   3.192705,  90.000000
 23741.15277778,  4.871275E+04,  4.890690E-06, 353.214570,   3.214305,  90.000000
 23741.15555556,  4.936006E+04,  7.600978E-06, 352.530936,   3.235396,  90.000000
 23741.15833333,  5.000167E+04,  1.030609E-05, 351.840007,   3.256000,  90.000000
 23741.16111111,  5.063769E+04,  1.300571E-05, 351.142091,   3.276139,  90.000000
 23741.16388889,  5.126822E+04,  1.569952E-05, 350.437477,   3.295832,  90.000000
 23741.16666667,  5.189337E+04,  1.838722E-05, 349.726440,   3.315096,  90.000000
 23741.16944444,  5.251323E+04,  2.106850E-05, 349.009236,   3.333949,  90.000000
 23741.17222222,  5.312791E+04,  2.374305E-05, 348.286108,   3.352407,  90.000000
 23741.17500000,  5.373749E+04,  2.641060E-05, 347.557286,   3.370486,  90.000000
 23741.17777778,  5.434206E+04,  2.907084E-05, 346.822987,   3.388199,  90.000000
 23741.18055556,  5.494171E+04,  3.172349E-05, 346.083416,   3.405561,  90.000000
 23741.18333333,  5.553653E+04,  3.436827E-05, 345.338768,   3.422585,  90.000000
 23741.18611111,  5.612658E+04,  3.700491E-05, 344.589228,   3.439282,  90.000000
 23741.18888889,  5.671196E+04,  3.963312E-05, 343.834971,   3.455665,  90.000000
 23741.19166667,  5.729273E+04,  4.225264E-05, 343.076163,   3.471744,  90.000000
 23741.19444444,  5.786897E+04,  4.486321E-05, 342.312962,   3.487531,  90.000000
 23741.19722222,  5.844075E+04,  4.746455E-05, 341.545518,   3.503035,  90.000000
 23741.20000000,  5.900814E+04,  5.005643E-05, 340.773976,   3.518265,  90.000000
 23741.20277778,  5.957121E+04,  5.263856E-05, 339.998470,   3.533231,  90.000000
 23741.20555556,  6.013002E+04,  5.521072E-05, 339.219132,   3.547942,  90.000000
 23741.20833333,  6.068463E+04,  5.777265E-05, 338.436084,   3.562406,  90.000000
 23741.21111111,  6.123510E+04,  6.032409E-05, 337.649446,   3.576630,  90.000000
 23741.21388889,  6.178150E+04,  6.286482E-05, 336.859331,   3.590622,  90.000000
 23741.21666667,  6.232387E+04,  6.539460E-05, 336.065846,   3.604390,  90.000000
 23741.21944444,  6.286229E+04,  6.791318E-05, 335.269095,   3.617940,  90.000000
 23741.22222222,  6.339680E+04,  7.042033E-05, 334.469176,   3.631278,  90.000000
 23741.22500000,  6.392745E+04,  7.291583E-05, 333.666185,   3.644412,  90.000000
 23741.22777778,  6.445430E+04,  7.539945E-05, 332.860212,   3.657347,  90.000000
 23741.23055556,  6.497739E+04,  7.787096E-05, 332.051343,   3.670090,  90.000000
 23741.23333333,  6.549678E+04,  8.033015E-05, 331.239663,   3.682644,  90.000000
 23741.23611111,  6.601251E+04,  8.277678E-05, 330.425251,   3.695017,  90.000000
 23741.23888889,  6.652464E+04,  8.521066E-05, 329.608183,   3.707212,  90.000000
 23741.24166667,  6.703319E+04,  8.763155E-05, 328.788535,   3.719236,  90.000000
 23741.24444444,  6.753823E+04,  9.003926E-05, 327.966375,   3.731092,  90.000000
 23741.24722222,  6.803978E+04,  9.243357E-05, 327.141774,   3.742785,  90.000000
 23741.25000000,  6.853790E+04,  9.481428E-05, 326.314795,   3.754320,  90.000000
 23741.25277778,  6.903263E+04,  9.718118E-05, 325.485502,   3.765700,  90.000000
 23741.25555556,  6.952400E+04,  9.953407E-05, 324.653957,   3.776930,  90.000000
 23741.25833333,  7.001205E+04,  1.018728E-04, 323.820216,   3.788014,  90.000000
 23741.26111111,  7.049682E+04,  1.041970E-04, 322.984337,   3.798956,  90.000000
 23741.26388889,  7.097835E+04,  1.065067E-04, 322.146373,   3.809758,  90.000000
 23741.26666667,  7.145668E+04,  1.088016E-04, 321.306378,   3.820425,  90.000000
 23741.26944444,  7.193184E+04,  1.110815E-04, 320.464401,   3.830960,  90.000000
 23741.27222222,  7.240386E+04,  1.133462E-04, 319.620492,   3.841366,  90.000000
 23741.27500000,  7.287278E+04,  1.155955E-04, 318.774697,   3.851646,  90.000000
 23741.27777778,  7.333863E+04,  1.178293E-04, 317.927061,   3.861804,  90.000000
 23741.28055556,  7.380144E+04,  1.200474E-04, 317.077630,   3.871842,  90.000000
 23741.28333333,  7.426126E+04,  1.222495E-04, 316.226444,   3.881763,  90.000000
 23741.28611111,  7.471809E+04,  1.244355E-04, 315.373545,   3.891570,  90.000000
 23741.28888889,  7.517199E+04,  1.266053E-04, 314.518974,   3.901265,  90.000000
 23741.29166667,  7.562297E+04,  1.287586E-04, 313.662767,   3.910851,  90.000000
 23741.29444444,  7.607107E+04,  1.308953E-04, 312.804962,   3.920331,  90.000000
 23741.29722222,  7.651631E+04,  1.330152E-04, 311.945596,   3.929706,  90.000000
 23741.30000000,  7.695872E+04,  1.351181E-04, 311.084703,   3.938980,  90.000000
 23741.30277778,  7.739833E+04,  1.372039E-04, 310.222316,   3.948154,  90.000000
 23741.30555556,  7.783517E+04,  1.392724E-04, 309.358469,   3.957231,  90.000000
 23741.30833333,  7.826926E+04,  1.413233E-04, 308.493193,   3.966213,  90.000000
 23741.31111111,  7.870063E+04,  1.433567E-04, 307.626518,   3.975101,  90.000000
 23741.31388889,  7.912930E+04,  1.453722E-04, 306.758476,   3.983898,  90.000000
 23741.31666667,  7.955529E+04,  1.473698E-04, 305.889093,   3.992606,  90.000000
 23741.31944444,  7.997864E+04,  1.493492E-04, 305.018399,   4.001227,  90.000000
 23741.32222222,  8.039937E+04,  1.513103E-04, 304.146421,   4.009761,  90.000000
 23741.32916667,  8.143984E+04,  1.561320E-04, 301.961029,   4.030735,  90.000000
 23741.33611111,  8.246441E+04,  1.608358E-04, 299.768166,   4.051211,  90.000000
 23741.34305556,  8.347340E+04,  1.654195E-04, 297.568197,   4.071213,  90.000000
 23741.35000000,  8.446713E+04,  1.698805E-04, 295.361465,   4.090764,  90.000000
 23741.35694444,  8.544591E+04,  1.742166E-04, 293.148286,   4.109886,  90.000000
 23741.36388889,  8.641003E+04,  1.784255E-04, 290.928959,   4.128597,  90.000000
 23741.37083333,  8.735976E+04,  1.825050E-04, 288.703763,   4.146918,  90.000000
 23741.37777778,  8.829538E+04,  1.864527E-04, 286.472959,   4.164864,  90.000000
 23741.38472222,  8.921715E+04,  1.902665E-04, 284.236793,   4.182453,  90.000000
 23741.39166667,  9.012530E+04,  1.939443E-04, 281.995494,   4.199700,  90.000000
 23741.39861111,  9.102007E+04,  1.974839E-04, 279.749282,   4.216619,  90.000000
 23741.40555556,  9.190170E+04,  2.008832E-04, 277.498359,   4.233224,  90.000000
 23741.41250000,  9.277039E+04,  2.041401E-04, 275.242919,   4.249528,  90.000000
 23741.41944444,  9.362635E+04,  2.072526E-04, 272.983144,   4.265543,  90.000000
 23741.42638889,  9.446980E+04,  2.102186E-04, 270.719207,   4.281280,  90.000000
 23741.43333333,  9.530091E+04,  2.130361E-04, 268.451270,   4.296751,  90.000000
 23741.44027778,  9.611988E+04,  2.157031E-04, 266.179489,   4.311966,  90.000000
 23741.44722222,  9.692689E+04,  2.182176E-04, 263.904008,   4.326934,  90.000000
 23741.45416667,  9.772210E+04,  2.205776E-04, 261.624967,   4.341664,  90.000000
