rx (km),ry (km),rz (km),vx (km/sec),vy (km/sec),vz (km/sec),mass (kg),time (sec)
6357.980674498197,-4413.039727882166,7.185589103098593e-18,8.006061427193343,6.063779411925544,1.2004379733050478e-19,218.66934649354502,848123.7356169501
6361.550831017513,-4410.334906985269,7.239128362870825e-18,8.003658043092662,6.065499072522439,1.200433011760483e-19,218.66490115659883,848124.1816155852
6365.119915617184,-4407.6293195543285,7.292667397386036e-18,8.00125459855641,6.067216795368501,1.2004278720975417e-19,218.66045581965267,848124.6276142205
6368.687928270817,-4404.9229664532195,7.346206198704929e-18,7.998851095490298,6.068932581270242,1.2004225545285932e-19,218.65601048270648,848125.0736128556
6372.254868952601,-4402.21584854582,7.399744758897641e-18,7.996447535797804,6.070646431035901,1.2004170592661037e-19,218.65156514576032,848125.5196114909
6375.8207376378305,-4399.507966695279,7.45328307004382e-18,7.994043921379485,6.072358345476341,1.2004113865228082e-19,218.64711980881415,848125.965610126
6379.385534302394,-4396.799321764749,7.506821124232578e-18,7.991640254133675,6.074068325404147,1.2004055365115157e-19,218.64267447186796,848126.4116087613
6382.949258923219,-4394.089914616746,7.56035891356255e-18,7.989236535955865,6.075776371634398,1.2003995094451528e-19,218.6382291349218,848126.8576073963
6386.511911478077,-4391.379746113431,7.61389643014183e-18,7.986832768738978,6.077482484984346,1.200393305536169e-19,218.63378379797564,848127.3036060317
6390.073491945391,-4388.668817116858,7.667433666087503e-18,7.984428954373581,6.079186666273067,1.20038692495148e-19,218.62933846102945,848127.7496046667
6393.634000304674,-4385.957128488361,7.720970613529606e-18,7.982025094752452,6.080888916315977,1.20038036844513e-19,218.6248931240833,848128.1956033021
6397.193436536046,-4383.2446810892725,7.77450726463463e-18,7.9796211917558475,6.082589235942738,1.2003736357569002e-19,218.6204477871371,848128.6416019371
6400.7518006206965,-4380.531475780184,7.82804361151147e-18,7.977217247253104,6.084287625995354,1.2003667257981276e-19,218.61600245019093,848129.0876005724
6404.309092540413,-4377.817513421683,7.881579646270863e-18,7.974813263138173,6.085984087284702,1.2003596403604228e-19,218.61155711324474,848129.5335992075
6407.865312278076,-4375.102794873634,7.935115361140375e-18,7.972409241299267,6.087678620627684,1.2003523804260937e-19,218.60711177629858,848129.9795978428
6411.420459817154,-4372.387320995892,7.988650748300557e-18,7.970005183599727,6.089371226870457,1.200344944571033e-19,218.60266643935242,848130.4255964779
6414.974535142189,-4369.671092647568,8.042185799900095e-18,7.967601091909146,6.091061906850542,1.2003373332831229e-19,218.59822110240623,848130.8715951132
6418.527538238319,-4366.954110687775,8.095720508146013e-18,7.965196968100779,6.092750661399891,1.200329547433349e-19,218.59377576546007,848131.3175937483
6422.079469091695,-4364.236375974971,8.149254865249043e-18,7.962792814041435,6.09443749135728,1.200321586872562e-19,218.5893304285139,848131.7635923836
6425.630327689305,-4361.517889367242,8.202788863417375e-18,7.9603886315955545,6.096122397563305,1.2003134517294938e-19,218.58488509156774,848132.2095910189
6429.180114018778,-4358.7986517225745,8.256322494871918e-18,7.957984422625349,6.097805380860176,1.200305142293572e-19,218.58043975462155,848132.655589654
6432.728828068826,-4356.0786638982145,8.309855751844052e-18,7.95558018899003,6.0994864420926875,1.200296658779125e-19,218.5759944176754,848133.1015882893
6436.276469828735,-4353.357926751391,8.363388626574624e-18,7.953175932546573,6.101165582107253,1.2002880013987218e-19,218.5715490807292,848133.5475869244
6439.823039288873,-4350.636441138593,8.416921111313992e-18,7.950771655148998,6.10284280175279,1.2002791703653744e-19,218.56710374378304,848133.9935855597
6443.368536440183,-4347.914207916298,8.470453198321995e-18,7.948367358649095,6.104518101879832,1.2002701658914245e-19,218.56265840683685,848134.4395841948
6446.912961274681,-4345.191227940235,8.523984879865251e-18,7.94596304489412,6.106191483343301,1.2002609879479138e-19,218.55821306989068,848134.8855828301
6450.456313784958,-4342.467502066113,8.577516148209049e-18,7.943558715732267,6.107862946995865,1.2002516369855927e-19,218.55376773294452,848135.3315814652
6453.9985939646795,-4339.743031148904,8.631046995657683e-18,7.9411543730092555,6.109532493692105,1.200242113707172e-19,218.54932239599833,848135.7775801005
6457.539801808083,-4337.017816043561,8.684577414525216e-18,7.938750018564409,6.111200124293179,1.2002324178200688e-19,218.54487705905217,848136.2235787356
6461.0799373104155,-4334.291857604372,8.738107397103979e-18,7.936345654236797,6.112865839659471,1.2002225493052118e-19,218.54043172210598,848136.6695773709
6464.619000467738,-4331.565156685247,8.791636935709177e-18,7.93394128186163,6.114529640654896,1.2002125086713707e-19,218.53598638515982,848137.115576006
6468.156991276748,-4328.837714139983,8.845166022668871e-18,7.931536903271499,6.1161915281453565,1.2002022960886504e-19,218.53154104821363,848137.5615746413
6471.693909735202,-4326.109530821624,8.898694650317355e-18,7.929132520298198,6.117851502996607,1.200191911740723e-19,218.52709571126746,848138.0075732763
6475.229755841434,-4323.380607583194,8.952222810999523e-18,7.926728134770067,6.119509566077425,1.2001813558651185e-19,218.52265037432127,848138.4535719117
6478.764529594831,-4320.650945276962,9.005750497069982e-18,7.924323748512526,6.121165718258953,1.2001706286740733e-19,218.5182050373751,848138.8995705467
6482.298230995355,-4317.920544755178,9.059277700892831e-18,7.921919363348738,6.122819960413874,1.200159730380001e-19,218.51375970042892,848139.3455691821
6485.830860044022,-4315.189406869331,9.112804414841629e-18,7.919514981098916,6.1244722934172975,1.2001486611953423e-19,218.50931436348276,848139.7915678171
6489.362416742412,-4312.457532470885,9.166330631299427e-18,7.917110603581011,6.126122718145849,1.2001374213325494e-19,218.5048690265366,848140.2375664524
6492.892901093103,-4309.724922410646,9.219856342658499e-18,7.914706232610074,6.1277712354784875,1.2001260109833948e-19,218.5004236895904,848140.6835650875
6496.422313099482,-4306.991577539017,9.273381541319694e-18,7.912301869998612,6.12941784629607,1.2001144303809022e-19,218.49597835264424,848141.1295637228
6499.950652765555,-4304.257498706291,9.326906219695811e-18,7.909897517556798,6.1310625514810315,1.200102679776123e-19,218.49153301569805,848141.5755623581
6503.477920096387,-4301.522686761995,9.380430370209029e-18,7.907493177091742,6.132705351918326,1.200090759342589e-19,218.4870876787519,848142.0215609932
6507.00411508711,-4298.787142543154,9.43395379225342e-18,7.905088756446402,6.134346360322754,1.2000613566092686e-19,218.48264234180573,848142.4675596284
6507.00411508711,-4298.787142543154,9.43395379225342e-18,7.905088756446402,6.134346360322754,1.2000613566092686e-19,218.48264234180573,848142.4675596284
8410.792651261077,-2576.7288655950492,4.0674087700656854e-17,6.511881524480053,6.791174056337321,1.1546699895734887e-19,218.48264234180573,848407.0252177939
9972.04227842438,-743.7115907175373,7.031524962768873e-17,5.333052836174339,7.012832159621679,1.0843306059030627e-19,218.48264234180573,848671.5828759593
11254.516367563605,1113.5885437613133,9.802407167214059e-17,4.400781997891391,7.001560408697731,1.0108712113209583e-19,218.48264234180573,848936.1405341249
12318.800879892538,2951.3082074340314,1.2385171085087634e-16,3.6751989742006184,6.879335607952678,9.428545251954366e-20,218.48264234180573,849200.6981922904
13212.997210418831,4749.47028687049,1.47980692062237e-16,3.107327964975615,6.709809025835284,8.825616762655889e-20,218.48264234180573,849465.2558504558
13973.253327260265,6500.224948949054,1.706166428029099e-16,2.656824206651866,6.524499678396054,8.298727881170581e-20,218.48264234180573,849729.8135086214
14626.449773816925,8201.653646710743,1.919499276129881e-16,2.2937651829289565,6.338599360340249,7.839166565370838e-20,218.48264234180573,849994.3711667869
15192.712686410649,9854.656164883245,2.1214540640836345e-16,1.996601978125143,6.159161371246949,7.436943502541161e-20,218.48264234180573,850258.9288249525
15687.314963743363,11461.400191141287,2.3134237663546987e-16,1.7498445972621557,5.98918409855116,7.082897970058767e-20,218.48264234180573,850523.4864831179
16122.02748967005,13024.54859022893,2.4965767870738438e-16,1.542254562753624,5.829646549509751,6.769240070435564e-20,218.48264234180573,850788.0441412835
16506.064344211176,14546.876156126295,2.671893716805361e-16,1.3655657923980897,5.680534761813674,6.489538632846916e-20,218.48264234180573,851052.601799449
16846.745616577413,16031.083887278386,2.840201042564509e-16,1.2136062058597856,5.541365858680251,6.238540103054476e-20,218.48264234180573,851317.1594576145
17149.966966462813,17479.714505161184,3.002199530263803e-16,1.0816972962439144,5.411457595026581,6.0119599933919e-20,218.48264234180573,851581.7171157801
17420.536771685136,18895.120038359597,3.1584873027904394e-16,0.9662410880619005,5.290066611568284,5.806294334724116e-20,218.48264234180573,851846.2747739456
17662.421728364432,20279.4559230753,3.3095783446678417e-16,0.8644327862412486,5.176457932020684,5.618662999404957e-20,218.48264234180573,852110.832432111
17878.928368723544,21634.68817497856,3.455917280655851e-16,0.7740581919834956,5.06993810300961,5.446684088236209e-20,218.48264234180573,852375.3900902764
18072.839103458497,22962.606511771726,3.597891192369873e-16,0.6933488766126185,4.969869075203903,5.2883747539553495e-20,218.48264234180573,852639.9477484421
18246.515539806387,24264.83966692675,3.735839103595618e-16,0.6208772036169059,4.875671984379019,5.1420733096647645e-20,218.48264234180573,852904.5054066074
18401.97792724161,25542.870944441045,3.870059635176763e-16,0.5554792098173914,4.786825788284084,5.0063780505324136e-20,218.48264234180573,853169.0630647729
18540.96695858472,26798.053045859615,4.0008172204129284e-16,0.49619722558725704,4.7028634517885255,4.880099057697962e-20,218.48264234180573,853433.6207229384
18664.992366522478,28031.621733402055,4.1283471840045197e-16,0.4422366645902349,4.62336713674011,4.7622200521934065e-20,218.48264234180573,853698.1783811039
18775.37152189385,29244.70817931694,4.252859919162494e-16,0.39293311352389265,4.547963171168741,4.651868034944106e-20,218.48264234180573,853962.7360392695
18873.26037785271,30438.350001635517,4.3745443448974926e-16,0.34772699917252436,4.476317194433241,4.548288977993795e-20,218.48264234180573,854227.293697435
18959.67849378423,31613.50106098838,4.493570785243512e-16,0.3061438933193053,4.408129665510725,4.450828240074515e-20,218.48264234180573,854491.8513556005
19035.52943569714,32771.04012595458,4.61009338136606e-16,0.2677790576026486,4.34313180676277,4.3589146903092124e-20,218.48264234180573,854756.409013766
19101.61753305144,33911.77852452915,4.724252123877842e-16,0.23228520933835287,4.281081993946022,4.272047759197698e-20,218.48264234180573,855020.9666719316
19158.661739881565,35036.46689749615,4.836174574492913e-16,0.19936275756803842,4.221762571751711,4.189786814208846e-20,218.48264234180573,855285.524330097
19207.30717625167,36145.801161809664,4.945977332075184e-16,0.16875195059533438,4.164977059565119,4.111742392424078e-20,218.48264234180573,855550.0819882626
19248.134797603892,37240.42778190232,5.053767287189146e-16,0.14022651516403345,4.110547706889584,4.0375689255000736e-20,218.48264234180573,855814.639646428
19281.669542612563,38320.94843599934,5.159642700697066e-16,0.11358846892779541,4.058313357656743,3.9669586708063174e-20,218.48264234180573,856079.1973045935
19308.387236316375,39387.92415400734,5.263694135209956e-16,0.08866386273889132,4.008127584974177,3.899636622956564e-20,218.48264234180573,856343.754962759
19328.720468636744,40441.87899381172,5.366005262869196e-16,0.06529926503591764,3.9598570613423534,3.835356226565134e-20,218.48264234180573,856608.3126209246
19343.06362451554,41483.3033140777,5.46665356869437e-16,0.04335884247760514,3.913380133226587,3.773895747249104e-20,218.48264234180573,856872.87027909
19351.777207708063,42512.65669392477,5.565710965339164e-16,0.02272192267290306,3.8685855726781573,3.715055186151562e-20,218.48264234180573,857137.4279372556
19355.191573405154,43530.37054309905,5.663244332367181e-16,0.003280949050201157,3.825371482252031,3.6586536454408894e-20,218.48264234180573,857401.985595421
19353.610163639005,44536.85044041084,5.759315990951711e-16,-0.015060243490343347,3.7836443326754314,3.6045270697471357e-20,218.48264234180573,857666.5432535866
19347.312322513128,45532.478233161964,5.853984123109083e-16,-0.032387889098319814,3.7433181155566193,3.5525263023872705e-20,218.48264234180573,857931.1009117522
19336.555754795296,46517.61392592731,5.947303143109463e-16,-0.0487795333982719,3.7043135958966853,3.502515406310485e-20,218.48264234180573,858195.6585699177
19321.57868051296,47492.59738331949,6.039324027506154e-16,-0.06430509474388336,3.6665576513065314,3.454370208576211e-20,218.48264234180573,858460.2162280832
19302.60172938132,48457.749868148,6.130094609232768e-16,-0.07902777427599503,3.6299826866711564,3.4079770343321804e-20,218.48264234180573,858724.7738862485
19279.829611716777,49413.37543362182,6.219659840396647e-16,-0.0930048392423853,3.594526114580226,3.363231602050602e-20,218.48264234180573,858989.3315444142
19253.452596636245,50359.76218586082,6.308062027714024e-16,-0.10628829963188405,3.560129893192416,3.320038056488937e-20,218.48264234180573,859253.8892025795
19223.64782349832,51297.18343094267,6.395341043962481e-16,-0.11892549464264202,3.5267401143530206,3.278308119687073e-20,218.48264234180573,859518.4468607452
19190.580468586155,52225.89871893635,6.481534518348441e-16,-0.1309596026516958,3.4943066357682575,3.237960343466511e-20,218.48264234180573,859783.0045189105
19154.404785719096,53146.15479585341,6.566678008285441e-16,-0.14243008604333585,3.4627827518802157,3.198919449494587e-20,218.48264234180573,860047.562177076
19115.265036731813,54058.18647312911,6.650805154739551e-16,-0.15337308037222971,3.4321248988049975,3.1611157451243477e-20,218.48264234180573,860312.1198352416
19073.296325478485,54962.217423096256,6.733947823010687e-16,-0.163821735797403,3.4022923893115578,3.1244846050033245e-20,218.48264234180573,860576.677493407
19028.62534706601,55858.460907931345,6.816136230574076e-16,-0.17380651746080755,3.3732471743456967,3.08896600992946e-20,218.48264234180573,860841.2351515726
18981.371062423736,56747.12044868043,6.897399063397593e-16,-0.18335547043996975,3.3449536280558347,3.0545041356740995e-20,218.48264234180573,861105.7928097383
18931.645306929135,57628.39044022401,6.977763581972257e-16,-0.1924944540419537,3.317378353665843,3.0210469855336294e-20,218.48264234180573,861370.3504679037
18879.5533406524,58502.456717382694,7.057255718140062e-16,-0.20124734948804276,3.2904900078748014,2.988546061248218e-20,218.48264234180573,861634.9081260693
18825.194346785556,59369.49707679154,7.135900163671575e-16,-0.2096362444403377,3.2642591417520466,2.956956067666545e-20,218.48264234180573,861899.4657842347
18768.661883995483,60229.681758662286,7.213720451431928e-16,-0.21768159731953082,3.2386580563452845,2.9262346471627354e-20,218.48264234180573,862164.0234424002
18710.044297687167,61083.1738921197,7.29073902987551e-16,-0.22540238394389872,3.2136606714351643,2.8963421403446104e-20,218.48264234180573,862428.5811005656
18649.425094571954,61930.12990739962,7.366977331524176e-16,-0.23281622866332283,3.18924240605694,2.8672413700465494e-20,218.48264234180573,862693.1387587312
18586.883284383992,62770.69991785916,7.442455836009592e-16,-0.23993952186340053,3.1653800695723264,2.838897445988305e-20,218.48264234180573,862957.6964168968
18522.493692132557,63605.02807444453,7.517194128195498e-16,-0.24678752546018493,3.1420517622161213,2.811277587813648e-20,218.48264234180573,863222.2540750621
18456.327243872085,64433.252894995916,7.591210951839123e-16,-0.2533744677903557,3.1192367841655004,2.784350964508377e-20,218.48264234180573,863486.8117332277
18388.451228643833,65255.50757052672,7.664524259201344e-16,-0.25971362911640905,3.096915552287677,2.7580885484432667e-20,218.48264234180573,863751.3693913933
18318.92953890998,66071.92025041244,7.737151256971715e-16,-0.265817418810466,3.0750695238157864,2.732462982499962e-20,218.48264234180573,864015.9270495587
18247.822891570002,66882.61430822802,7.809108448836079e-16,-0.27169744514365135,3.053681126285615,2.707448458921704e-20,218.48264234180573,864280.4847077242
18175.189031401205,67687.70858981137,7.880411674980826e-16,-0.27736457849278545,3.0327336931382782,2.6830206086902376e-20,218.48264234180573,864545.0423658898
18101.0829185639,68487.31764498167,7.951076148797942e-16,-0.28282900867610655,3.012211404457796,2.659156400368958e-20,218.48264234180573,864809.6000240553
18025.55690165464,69281.55194420315,8.021116491028614e-16,-0.288100297042477,2.9920992323688402,2.6358340474731527e-20,218.48264234180573,865074.1576822208
17948.66087760151,70070.51808137495,8.090546761559755e-16,-0.2931874238652661,2.9723828906694103,2.6130329235337354e-20,218.48264234180573,865338.7153403863
17870.44243959298,70854.3189638124,8.159380489066974e-16,-0.2980988315256694,2.9530487883172323,2.5907334841131526e-20,218.48264234180573,865603.2729985516
17790.94701409043,71633.05399039475,8.227630698679004e-16,-0.30284246391478387,2.9340839864274364,2.5689171951131135e-20,218.48264234180573,865867.8306567173
17710.21798787515,72406.81921876605,8.295309937822153e-16,-0.30742580243417533,2.91547615847358,2.5475664667848704e-20,218.48264234180573,866132.3883148826
17628.29682597864,73175.70752240115,8.362430300388456e-16,-0.3118558989321578,2.897213553414601,2.5266645929153492e-20,218.48264234180573,866396.9459730483
17545.223181281483,73939.8087382733,8.429003449358212e-16,-0.31613940587454625,2.8792849614976643,2.50619569471762e-20,218.48264234180573,866661.5036312137
17461.034996456023,74699.2098058059,8.495040637995591e-16,-0.32028260401719405,2.8616796825109034,2.4861446690029007e-20,218.48264234180573,866926.0612893791
17375.768598897397,75453.99489772542,8.560552729725499e-16,-0.3242914278172803,2.8443874962818914,2.466497140254423e-20,218.48264234180573,867190.618947545
17289.458789206117,76204.24554338606,8.625550216790344e-16,-0.3281714887957454,2.827398635236872,2.4472394162616975e-20,218.48264234180573,867455.1766057104
17202.13892374095,76950.04074508864,8.690043237776731e-16,-0.3319280970405281,2.8107037588531334,2.4283584470076357e-20,218.48264234180573,867719.734263876
17113.84099170444,77691.45708787529,8.754041594094433e-16,-0.33556628102081376,2.7942939298523486,2.409841786531161e-20,218.48264234180573,867984.2919220414
17024.59568720399,78428.5688432383,8.81755476548297e-16,-0.3390908058641341,2.7781605919966923,2.391677557514795e-20,218.48264234180573,868248.8495802068
16934.43247665435,79161.44806715535,8.880591924614866e-16,-0.3425061902340927,2.7622955493618653,2.373854418370676e-20,218.48264234180573,868513.4072383723
16843.379661892213,79890.1646928225,8.943161950858874e-16,-0.34581672193130697,2.746690946972548,2.356361532619855e-20,218.48264234180573,868777.9648965377
16751.464439318657,80614.78661843318,9.005273443261427e-16,-0.3490264723288057,2.731339252695797,2.3391885403788795e-20,218.48264234180573,869042.5225547033
16658.712955366944,81335.3797903224,9.066934732799674e-16,-0.3521393097419091,2.716233240297055,2.322325531784803e-20,218.48264234180573,869307.0802128689
16565.150358558156,82052.00828177358,9.128153893955438e-16,-0.35515891182324777,2.7013659735716335,2.3057630222051554e-20,218.48264234180573,869571.6378710343
16470.800848409173,82764.73436775818,9.188938755655379e-16,-0.3580887770641035,2.686730791472046,2.2894919290932336e-20,218.48264234180573,869836.1955291998
16375.68772139623,83473.61859586695,9.24929691161918e-16,-0.36093223547689474,2.6723212941581296,2.2735035503614714e-20,218.48264234180573,870100.7531873654
16279.833414198949,84178.71985366364,9.309235730154398e-16,-0.36369245852533766,2.658131329903163,2.2577895441568818e-20,218.48264234180573,870365.3108455308
16183.259544410135,84880.09543268141,9.368762363433607e-16,-0.3663724683633926,2.644154982794582,2.2423419099326122e-20,218.48264234180573,870629.8685036963
16085.98694888057,85577.80108926524,9.427883756286854e-16,-0.3689751464385484,2.6303865611729385,2.2271529707187967e-20,218.48264234180573,870894.426161862
15988.03571987815,86271.89110244524,9.486606654539954e-16,-0.37150324150921243,2.6168205867573824,2.212215356504108e-20,218.48264234180573,871158.9838200274
15889.425239186532,86962.41832902108,9.544937612926917e-16,-0.37395937712283206,2.60345178440991,2.197521988646867e-20,218.48264234180573,871423.5414781929
15790.17421029785,87649.43425601676,9.602883002602754e-16,-0.3763460585959717,2.590275072494587,2.1830660652413072e-20,218.48264234180573,871688.0991363584
15690.300688819505,88332.98905065938,9.660449018281018e-16,-0.37866567953472563,2.577285553791259,2.1688410473707432e-20,218.48264234180573,871952.6567945239
15589.822111213836,89013.13160802297,9.717641685018678e-16,-0.3809205279302361,2.5644785069264775,2.1548406461849072e-20,218.48264234180573,872217.2144526894
15488.755321971696,89689.90959647097,9.774466864669398e-16,-0.38311279186141084,2.5518493782871374,2.141058810743814e-20,218.48264234180573,872481.7721108547
15387.11659933866,90363.3695010178,9.830930262024763e-16,-0.3852445648334526,2.539393774385109,2.127489716575071e-20,218.48264234180573,872746.3297690204
15284.921679661413,91033.55666472856,9.887037430661639e-16,-0.38731785077966085,2.5271074546433057,2.114127754895776e-20,218.48264234180573,873010.887427186
15182.185780459084,91700.51532826216,9.942793778512744e-16,-0.38933456875046296,2.5149863245760478,2.1009675224539155e-20,218.48264234180573,873275.4450853515
15078.923622291495,92364.28866765996,9.998204573176132e-16,-0.3912965573123974,2.5030264293384414,2.0880038119477147e-20,218.48264234180573,873540.002743517
14975.149449501221,93024.91883047331,1.0053274946978487e-15,-0.3932055786776289,2.4912239476214255,2.0752316029845172e-20,218.48264234180573,873804.5604016823
14870.877049889983,93682.44697032098,1.010800990180593e-15,-0.3950633225832347,2.479575185870731,2.0626460535437188e-20,218.48264234180573,874069.1180598481
14766.11977341314,94336.91327995535,1.0162414313715286e-15,-0.39687140993720266,2.468076572809726,2.050242491910927e-20,218.48264234180573,874333.6757180135
14660.890549925425,94988.35702291978,1.0216492937337884e-15,-0.39863139624797184,2.456724654247308,2.0380164090529578e-20,218.48264234180573,874598.2333761789
14555.201906052926,95636.8165638672,1.0270250410087107e-15,-0.40034477485182757,2.4455160881535494,2.025963451405512e-20,218.48264234180573,874862.7910343444
